1.28396
1.32251
1.41629
1.44769
1.3947
1.39718
1.26779
1.25901
1.33214
1.31654
1.31532
1.4108
1.32648
1.20607
1.3286
1.32404
1.21146
1.26868
1.24493
1.2889
1.2738
1.26356
1.35069
1.33838
1.3053
1.3774
1.26815
1.29944
1.23223
1.28239
1.23703
1.26588
1.22762
1.25078
1.30842
1.3108
1.26759
1.2093
1.27048
1.27048
1.26522
1.31812
1.2528
1.26588
1.284
1.27601
1.32824
1.32224
1.27796
1.33278
1.23737
1.28014
1.27048
1.32957
1.32176
1.40809
1.26971
1.32404
1.36379
1.31428
1.26181
1.27221
1.31675
1.28076
1.3197
1.3164
1.26477
1.27237
1.3121
1.28646
1.28095
1.2517
1.31727
1.3307
1.2762
1.31799
1.39718
1.24844
1.30958
1.32904
1.32498
1.3286
1.26356
1.37548
1.28106
1.32824
1.2069
1.26996
1.28532
1.26461
1.3121
1.3354
1.20625
1.32824
1.30842
1.25638
1.26161
1.25827
1.22801
1.2814
1.26626
1.3159
1.40469
1.31831
1.32174
1.40395
1.26588
1.26626
1.33
1.2408
1.33776
1.25453
1.36222
1.27044
1.23461
1.3197
1.32404
1.25011
1.4014
1.28671
1.32404
1.21856
1.23737
1.26626
1.40422
1.31815
1.2923
1.24979
1.21146
1.27603
1.27339
1.3035
1.3422
1.33838
1.31689
1.27392
1.31532
1.28196
1.3303
1.34071
1.3368
1.28239
1.28396
1.27237
1.41293
1.27237
1.25217
1.21146
1.30625
1.32957
1.285
1.24368
1.27851
1.33389
1.30356
1.3354
1.22762
1.284
1.32251
1.4108
1.44769
1.39428
1.3983
1.26779
1.25885
1.33213
1.31654
1.31532
1.4135
1.32648
1.20607
1.3286
1.32404
1.21146
1.26838
1.24508
1.2889
1.2738
1.26356
1.35172
1.33838
1.3052
1.3774
1.26809
1.29944
1.23223
1.28239
1.23703
1.26588
1.22762
1.25068
1.30842
1.3108
1.26761
1.20937
1.27048
1.27048
1.26522
1.3181
1.25333
1.26588
1.284
1.27601
1.3286
1.32224
1.27796
1.33278
1.23737
1.28014
1.27048
1.32957
1.32176
1.40809
1.2696
1.32404
1.36379
1.31428
1.26181
1.27221
1.31675
1.28061
1.3197
1.3164
1.26477
1.27237
1.31236
1.28671
1.28095
1.2517
1.31727
1.3307
1.2762
1.31799
1.3983
1.24841
1.30958
1.32904
1.32498
1.32824
1.26344
1.37548
1.28106
1.3284
1.2069
1.26996
1.28532
1.26461
1.3121
1.3354
1.20625
1.3286
1.30842
1.25638
1.26161
1.25827
1.22762
1.2814
1.26626
1.31592
1.40395
1.31831
1.32174
1.40395
1.26588
1.26626
1.33
1.2408
1.33776
1.25453
1.36222
1.27044
1.23452
1.31972
1.32404
1.25011
1.4018
1.28671
1.32404
1.21856
1.23737
1.26626
1.40422
1.31815
1.29182
1.25029
1.21146
1.27603
1.27339
1.3033
1.34172
1.33838
1.31689
1.27392
1.3155
1.28196
1.3303
1.34071
1.33679
1.28239
1.284
1.27237
1.41629
1.27235
1.2521
1.21146
1.30625
1.32957
1.285
1.24368
1.27851
1.33389
1.30356
1.3354
1.22762
